"","custody_status","marital_status","screening_date","rec_supervision_level","rec_supervision_level_text","score_text","raw_score","decile_score","person_id"
"11512","Jail Inmate","Single",0.94946,4,"High","High",-1.18,8,10802
"11513","Jail Inmate","Single",0.94115,1,"Low","Low",-3.22,1,10803
"11514","Jail Inmate","Single",0.93391,1,"Low","Low",-2.4,3,10804
"11515","Pretrial Defendant","Single",0.93635,1,"Low","Low",-2.13,4,10805
"11516","Pretrial Defendant","Single",0.95009,2,"Medium","Medium",-1.63,6,10806
"11517","Pretrial Defendant","Single",0.95009,3,"Medium with Override Consideration","Medium",-1.92,5,10806
"11518","Pretrial Defendant","Single",0.93607,3,"Medium with Override Consideration","Medium",-1.39,7,10807
"11519","Jail Inmate","Single",0.9376,1,"Low","Medium",-1.97,5,10808
"11520","Jail Inmate","Single",0.94596,1,"Low","Low",-3.21,1,10809
"11521","Jail Inmate","Single",0.93192,2,"Medium","Low",-2.54,3,10810
"11522","Pretrial Defendant","Single",0.93676,1,"Low","Low",-2.77,2,10811
"11523","Pretrial Defendant","Single",0.93421,3,"Medium with Override Consideration","Medium",-1.38,7,10812
"11524","Jail Inmate","Single",0.94984,1,"Low","Low",-2.36,3,10813
"11525","Jail Inmate","Single",0.94454,1,"Low","Low",-3.52,1,10814
"11526","Jail Inmate","Single",0.94746,1,"Low","Low",-2.76,2,10815
"11527","Jail Inmate","Single",0.94435,2,"Medium","Medium",-1.84,5,10816
"11528","Jail Inmate","Married",0.9449,1,"Low","Low",-3.99,1,10817
"11529","Jail Inmate","Single",0.94375,1,"Low","Low",-3.34,1,10818
"11530","Jail Inmate","Single",0.94531,4,"High","High",-1.05,8,10819
"11531","Jail Inmate","Single",0.94408,1,"Low","Low",-2.9,2,10820
"11532","Pretrial Defendant","Single",0.94957,1,"Low","Low",-2.31,3,10821
"11533","Jail Inmate","Single",0.94659,2,"Medium","Medium",-1.54,6,10822
"11534","Jail Inmate","Single",0.94897,1,"Low","Low",-3.67,1,10823
"11535","Jail Inmate","Single",0.94307,1,"Low","Low",-2.48,3,10824
"11536","Jail Inmate","Single",0.94506,3,"Medium with Override Consideration","Medium",-1.86,5,10825
"11537","Jail Inmate","Married",0.94957,2,"Medium","Medium",-1.59,6,10826
"11538","Jail Inmate","Single",0.94216,1,"Low","Low",-3.54,1,10827
"11539","Pretrial Defendant","Single",0.94342,1,"Low","Low",-4.22,1,10828
"11540","Pretrial Defendant","Single",0.93826,2,"Medium","Medium",-1.67,6,10829
"11541","Jail Inmate","Single",0.93736,1,"Low","Low",-3.77,1,10830
"11542","Jail Inmate","Significant Other",0.93941,3,"Medium with Override Consideration","Medium",-1.68,6,10831
"11543","Jail Inmate","Single",0.94738,1,"Low","Low",-2.2,4,10832
"11544","Jail Inmate","Single",0.93028,2,"Medium","Medium",-1.62,6,10833
"11545","Jail Inmate","Divorced",0.94555,1,"Low","Low",-3.62,1,10834
"11546","Jail Inmate","Single",0.93635,1,"Low","Low",-2,4,10835
"11547","Jail Inmate","Single",0.9429,2,"Medium","Low",-2.09,4,10836
"11548","Jail Inmate","Single",0.93635,2,"Medium","Low",-2.95,1,10837
"11549","Jail Inmate","Single",0.94416,2,"Medium","Medium",-1.76,5,10838
"11550","Pretrial Defendant","Single",0.93771,3,"Medium with Override Consideration","Medium",-1.6,6,10839
"11551","Jail Inmate","Divorced",0.94331,1,"Low","Low",-3.53,1,10840
"11552","Jail Inmate","Single",0.94634,1,"Low","Low",-2.78,2,10841
"11553","Pretrial Defendant","Single",0.93902,3,"Medium with Override Consideration","High",-0.79,9,10842
"11554","Jail Inmate","Single",0.94091,1,"Low","Medium",-1.97,5,10843
"11555","Jail Inmate","Single",0.93345,3,"Medium with Override Consideration","Low",-2.12,4,10844
"11556","Jail Inmate","Single",0.93345,2,"Medium","Low",-2.76,2,10844
"11557","Pretrial Defendant","Separated",0.94487,1,"Low","Low",-3.97,1,10845
"11558","Jail Inmate","Single",0.94528,1,"Low","Low",-2.12,4,10846
"11559","Jail Inmate","Single",0.94547,1,"Low","Low",-2.54,3,10847
"11560","Jail Inmate","Single",0.93312,2,"Medium","Medium",-1.6,6,10848
"11561","Jail Inmate","Single",0.9361,2,"Medium","Medium",-1.59,6,10849
"11562","Jail Inmate","Single",0.93654,4,"High","High",-0.7,9,10850
"11563","Jail Inmate","Single",0.9411,1,"Low","Low",-2.43,3,10851
"11564","Jail Inmate","Single",0.94757,1,"Low","Low",-2.77,2,10852
"11565","Jail Inmate","Single",0.93255,3,"Medium with Override Consideration","Medium",-1.26,7,10853
"11566","Jail Inmate","Single",0.93689,1,"Low","Low",-3.25,1,10854
"11567","Pretrial Defendant","Single",0.93804,2,"Medium","Medium",-1.4,7,10855
"11568","Jail Inmate","Single",0.94826,1,"Low","Low",-3.21,1,10856
"11569","Jail Inmate","Single",0.9432,2,"Medium","Low",-2.04,4,10857
"11570","Jail Inmate","Single",0.93889,1,"Low","Low",-2.28,3,10858
"11571","Jail Inmate","Single",0.93714,3,"Medium with Override Consideration","Low",-2.19,4,10859
"11572","Jail Inmate","Single",0.94148,2,"Medium","Medium",-1.32,7,10860
"11573","Jail Inmate","Single",0.94148,2,"Medium","Medium",-1.29,7,10860
"11574","Jail Inmate","Single",0.94774,1,"Low","Low",-3.42,1,10861
"11575","Jail Inmate","Divorced",0.94643,1,"Low","Low",-4.27,1,10862
"11576","Jail Inmate","Single",0.94033,1,"Low","Low",-2.93,2,10863
"11577","Jail Inmate","Single",0.9323,2,"Medium","Medium",-1.31,7,10864
"11578","Jail Inmate","Widowed",0.93195,1,"Low","Low",-4.34,1,10865
"11579","Jail Inmate","Divorced",0.94244,1,"Low","Low",-3.11,1,10866
"11580","Jail Inmate","Single",0.94998,2,"Medium","Low",-2.33,3,10867
"11581","Jail Inmate","Single",0.94935,1,"Low","Low",-2.63,2,10868
"11582","Jail Inmate","Married",0.93364,3,"Medium with Override Consideration","Low",-2.89,2,10869
"11583","Jail Inmate","Single",0.94818,3,"Medium with Override Consideration","Low",-2.96,1,10870
"11584","Pretrial Defendant","Married",0.93263,1,"Low","Low",-3.54,1,10871
"11585","Jail Inmate","Single",0.94853,1,"Low","Low",-2.92,2,10872
"11586","Jail Inmate","Significant Other",0.93421,1,"Low","Low",-2.46,3,10873
"11587","Pretrial Defendant","Single",0.93818,1,"Low","Low",-2.08,4,10874
"11588","Jail Inmate","Single",0.93096,1,"Low","Medium",-1.93,5,10875
"11589","Jail Inmate","Single",0.9332,1,"Low","Low",-3.35,1,10876
"11590","Pretrial Defendant","Single",0.93777,1,"Low","Low",-2.06,4,10877
"11591","Jail Inmate","Divorced",0.93121,2,"Medium","Low",-3.09,1,10878
"11592","Jail Inmate","Married",0.9399,1,"Low","Low",-4.05,1,10879
"11593","Jail Inmate","Single",0.93722,1,"Low","Low",-3.78,1,10880
"11594","Pretrial Defendant","Single",0.94394,4,"High","High",-0.91,9,10881
"11595","Pretrial Defendant","Single",0.94047,1,"Low","Low",-2.04,4,10882
"11596","Jail Inmate","Single",0.93419,1,"Low","Low",-2.66,2,10883
"11597","Jail Inmate","Single",0.93102,2,"Medium","Medium",-1.79,5,10884
"11598","Jail Inmate","Separated",0.93629,1,"Low","Low",-3.62,1,10885
"11599","Jail Inmate","Married",0.94184,2,"Medium","Low",-2.82,2,10886
"11600","Jail Inmate","Single",0.93228,3,"Medium with Override Consideration","Medium",-1.69,6,10887
"11601","Jail Inmate","Single",0.94402,3,"Medium with Override Consideration","Low",-2.17,4,10888
"11602","Jail Inmate","Single",0.9314,2,"Medium","Low",-2.23,4,10889
"11603","Jail Inmate","Single",0.94793,4,"High","High",-0.2,10,10890
"11604","Jail Inmate","Single",0.94727,1,"Low","Low",-2.63,2,10891
"11605","Jail Inmate","Single",0.93632,1,"Low","Low",-2.77,2,10892
"11606","Jail Inmate","Divorced",0.93217,1,"Low","Low",-3.67,1,10893
"11607","Jail Inmate","Single",0.94135,1,"Low","Low",-2.13,4,10894
"11608","Jail Inmate","Single",0.93326,3,"Medium with Override Consideration","Low",-2.62,2,10895
"11609","Pretrial Defendant","Single",0.93329,2,"Medium","Medium",-1.54,6,10896
"11610","Jail Inmate","Single",0.93301,3,"Medium with Override Consideration","Medium",-1.35,7,10897
"11611","Pretrial Defendant","Single",0.94419,1,"Low","Low",-2.25,3,10898
"11612","Pretrial Defendant","Single",0.94419,1,"Low","Low",-2.46,3,10898
"11613","Pretrial Defendant","Single",0.94632,1,"Low","Medium",-1.85,5,10899
"11614","Jail Inmate","Single",0.94148,1,"Low","Low",-2.24,3,10900
"11615","Jail Inmate","Divorced",0.94585,1,"Low","Low",-3.78,1,10901
"11616","Jail Inmate","Married",0.94938,1,"Low","Low",-3.07,1,10902
"11617","Jail Inmate","Single",0.94471,4,"High","High",-0.39,10,10903
"11618","Jail Inmate","Single",0.94875,1,"Low","Low",-3.82,1,10904
"11619","Pretrial Defendant","Separated",0.94738,1,"Low","Low",-2.74,2,10905
"11620","Jail Inmate","Divorced",0.9379,3,"Medium with Override Consideration","Medium",-1.85,5,10906
"11621","Jail Inmate","Single",0.94058,1,"Low","Low",-2.72,2,10907
"11622","Jail Inmate","Married",0.94181,4,"High","High",-0.54,10,10908
"11623","Jail Inmate","Divorced",0.94566,4,"High","High",0.25,10,10909
"11624","Jail Inmate","Single",0.93738,2,"Medium","Medium",-1.86,5,10910
"11625","Pretrial Defendant","Divorced",0.93654,1,"Low","Low",-2.3,3,10911
"11626","Jail Inmate","Single",0.93044,1,"Low","Low",-2.2,4,10912
"11627","Jail Inmate","Married",0.93378,2,"Medium","Medium",-1.36,7,10913
"11628","Pretrial Defendant","Single",0.94009,1,"Low","Low",-2.38,3,10914
"11629","Pretrial Defendant","Married",0.93156,1,"Low","Low",-3.19,1,10915
"11630","Jail Inmate","Married",0.94604,4,"High","High",-1.24,8,10916
"11631","Jail Inmate","Married",0.94604,4,"High","High",-1.24,8,10916
"11632","Jail Inmate","Single",0.9499,1,"Low","Low",-2.36,3,10917
"11633","Jail Inmate","Single",0.94074,1,"Low","Low",-2.64,2,10918
"11634","Jail Inmate","Single",0.94017,2,"Medium","Low",-2.45,3,10919
"11635","Jail Inmate","Divorced",0.93044,1,"Low","Medium",-1.84,5,10920
"11636","Jail Inmate","Single",0.93304,1,"Low","Low",-2.32,3,10921
"11637","Jail Inmate","Single",0.94094,1,"Low","Low",-3.81,1,10922
"11638","Jail Inmate","Married",0.94981,1,"Low","Low",-3.11,1,10923
"11639","Jail Inmate","Single",0.94121,1,"Low","Low",-3.09,1,10924
"11640","Jail Inmate","Single",0.93383,1,"Low","Low",-2.61,2,10925
"11641","Pretrial Defendant","Single",0.95009,2,"Medium","Medium",-1.79,5,10926
"11642","Jail Inmate","Single",0.93228,2,"Medium","Medium",-1.84,5,10927
"11643","Jail Inmate","Single",0.93124,1,"Low","Low",-2.29,3,10928
"11644","Jail Inmate","Single",0.94227,2,"Medium","Medium",-1.8,5,10929
"11645","Jail Inmate","Single",0.93621,2,"Medium","Medium",-1.62,6,10930
"11646","Jail Inmate","Single",0.93861,2,"Medium","Medium",-1.56,6,10930
"11647","Jail Inmate","Married",0.93818,1,"Low","Low",-2.62,2,10931
"11648","Jail Inmate","Single",0.93258,1,"Low","Low",-2.66,2,10932
"11649","Jail Inmate","Divorced",0.93798,1,"Low","Low",-3.61,1,10933
"11650","Jail Inmate","Separated",0.93083,1,"Low","Low",-3.5,1,10934
"11651","Jail Inmate","Single",0.93301,3,"Medium with Override Consideration","Medium",-1.77,5,10935
"11652","Jail Inmate","Single",0.9388,2,"Medium","Medium",-1.8,5,10936
"11653","Jail Inmate","Single",0.94796,3,"Medium with Override Consideration","Medium",-1.4,7,10937
"11654","Jail Inmate","Divorced",0.94812,1,"Low","Low",-4.5,1,10938
"11655","Jail Inmate","Single",0.93495,1,"Low","Low",-3.37,1,10939
"11656","Jail Inmate","Significant Other",0.94121,3,"Medium with Override Consideration","Medium",-1.26,7,10940
"11657","Jail Inmate","Single",0.93258,1,"Low","Low",-2.38,3,10941
"11658","Jail Inmate","Single",0.93072,2,"Medium","Medium",-1.4,7,10942
"11659","Jail Inmate","Separated",0.94583,1,"Low","Low",-3.89,1,10943
"11660","Jail Inmate","Single",0.94883,2,"Medium","Low",-2.61,2,10944
"11661","Jail Inmate","Single",0.93296,3,"Medium with Override Consideration","Medium",-1.44,7,10945
"11662","Jail Inmate","Single",0.93356,3,"Medium with Override Consideration","High",-1.08,8,10946
"11663","Jail Inmate","Single",0.93397,3,"Medium with Override Consideration","Low",-2.38,3,10947
"11664","Pretrial Defendant","Single",0.93941,1,"Low","Low",-3.38,1,10948
"11665","Jail Inmate","Single",0.94621,4,"High","High",-0.74,9,10949
"11666","Pretrial Defendant","Married",0.94372,1,"Low","Low",-4.04,1,10950
"11667","Jail Inmate","Single",0.93342,1,"Low","Medium",-1.87,5,10951
"11668","Pretrial Defendant","Single",0.93285,1,"Low","Low",-3.03,1,10952
"11669","Jail Inmate","Single",0.94766,1,"Low","Low",-4.46,1,10953
"11670","Jail Inmate","Single",0.93708,2,"Medium","Medium",-1.59,6,10954
"11671","Jail Inmate","Single",0.93277,1,"Low","Low",-3.18,1,10955
"11672","Jail Inmate","Divorced",0.93085,1,"Low","Low",-4.31,1,10956
"11673","Jail Inmate","Divorced",0.94908,2,"Medium","Low",-2.44,3,10957
"11674","Jail Inmate","Divorced",0.94197,2,"Medium","Low",-3.18,1,10958
"11675","Pretrial Defendant","Single",0.94705,1,"Low","Low",-3.3,1,10959
"11676","Jail Inmate","Significant Other",0.94954,2,"Medium","Low",-2.31,3,10960
"11677","Jail Inmate","Married",0.94602,1,"Low","Low",-3.53,1,10961
"11678","Pretrial Defendant","Single",0.93615,2,"Medium","Low",-2.38,3,10962
"11679","Jail Inmate","Single",0.93861,1,"Low","Low",-2.57,2,10963
"11680","Pretrial Defendant","Single",0.94416,1,"Low","Low",-2.6,2,10963
"11681","Jail Inmate","Single",0.93162,1,"Low","Low",-2.67,2,10964
"11682","Pretrial Defendant","Divorced",0.93211,1,"Low","Low",-2.81,2,10965
"11683","Jail Inmate","Divorced",0.93599,1,"Low","Low",-2.56,2,10965
"11684","Pretrial Defendant","Divorced",0.94132,1,"Low","Low",-2.58,2,10965
"11685","Jail Inmate","Single",0.93187,1,"Low","Low",-3.21,1,10966
"11686","Jail Inmate","Single",0.94424,1,"Low","Low",-2.88,2,10967
"11687","Jail Inmate","Single",0.94151,2,"Medium","Medium",-1.49,7,10968
"11688","Jail Inmate","Single",0.93044,1,"Low","Low",-2.19,4,10969
"11689","Jail Inmate","Single",0.94536,1,"Low","Low",-2.16,4,10969
"11690","Pretrial Defendant","Single",0.94995,1,"Low","Low",-2.2,4,10970
"11691","Pretrial Defendant","Single",0.94031,1,"Low","Low",-3.64,1,10971
"11692","Jail Inmate","Single",0.93711,1,"Low","Low",-2.99,1,10972
"11693","Jail Inmate","Single",0.93094,4,"High","High",-0.67,9,10973
"11694","Jail Inmate","Single",0.94326,2,"Medium","Low",-2.31,3,10974
"11695","Pretrial Defendant","Single",0.93692,1,"Low","Low",-2.4,3,10975
"11696","Jail Inmate","Single",0.94976,1,"Low","Low",-3.11,1,10976
"11697","Jail Inmate","Single",0.93727,2,"Medium","Low",-2.01,4,10977
"11698","Jail Inmate","Single",0.94312,1,"Low","Low",-2.05,4,10978
"11699","Jail Inmate","Single",0.93695,1,"Low","Low",-3.55,1,10979
"11700","Jail Inmate","Single",0.9417,1,"Low","Low",-2.66,2,10980
"11701","Jail Inmate","Single",0.93995,1,"Low","Low",-2.54,3,10981
"11702","Jail Inmate","Single",0.93763,3,"Medium with Override Consideration","Medium",-1.72,6,10982
"11703","Jail Inmate","Single",0.94481,1,"Low","Low",-2.24,3,10983
"11704","Jail Inmate","Single",0.93859,2,"Medium","Medium",-1.46,7,10984
"11705","Jail Inmate","Single",0.94072,3,"Medium with Override Consideration","Medium",-1.42,7,10985
"11706","Jail Inmate","Single",0.94886,1,"Low","Low",-3.79,1,10986
"11707","Jail Inmate","Single",0.9326,1,"Low","Low",-2.37,3,10987
"11708","Jail Inmate","Divorced",0.93834,1,"Low","Low",-3.31,1,10988
"11709","Jail Inmate","Single",0.94003,1,"Low","Low",-2.46,3,10989
"11710","Parole","Single",0.93419,4,"High","High",-0.67,9,10990
"11711","Pretrial Defendant","Single",0.94492,1,"Low","Low",-2.66,2,10991
"11712","Jail Inmate","Single",0.9337,2,"Medium","Medium",-1.32,7,10992
"11713","Jail Inmate","Single",0.9488,2,"Medium","Low",-2.34,3,10993
"11714","Jail Inmate","Single",0.94367,1,"Low","Low",-2.66,2,10994
"11715","Jail Inmate","Single",0.93815,4,"High","High",-0.76,9,10995
"11716","Jail Inmate","Single",0.93908,2,"Medium","Medium",-1.86,5,10996
"11717","Jail Inmate","Single",0.94099,1,"Low","Medium",-1.9,5,10997
"11718","Jail Inmate","Single",0.95003,2,"Medium","Low",-2.09,4,10998
"11719","Jail Inmate","Married",0.9405,1,"Low","Low",-4.11,1,10999
"11720","Jail Inmate","Single",0.94197,1,"Low","Low",-2.92,2,11000
"11721","Pretrial Defendant","Single",0.94506,1,"Low","Low",-2.12,4,11001
"11722","Jail Inmate","Significant Other",0.93208,3,"Medium with Override Consideration","Low",-3.2,1,11002
"11723","Jail Inmate","Single",0.9308,1,"Low","Low",-3.69,1,11003
"11724","Jail Inmate","Married",0.93323,1,"Low","Low",-2.52,3,11004
"11725","Pretrial Defendant","Single",0.93809,1,"Low","Low",-2.61,2,11005
"11726","Jail Inmate","Single",0.93211,1,"Low","Low",-2.61,2,11006
"11727","Jail Inmate","Single",0.9373,3,"Medium with Override Consideration","Medium",-1.67,6,11007
"11728","Jail Inmate","Single",0.93954,3,"Medium with Override Consideration","Medium",-1.72,6,11008
"11729","Jail Inmate","Single",0.93804,3,"Medium with Override Consideration","Low",-2.65,2,11009
"11730","Jail Inmate","Single",0.93667,2,"Medium","Medium",-1.49,7,11010
"11731","Jail Inmate","Divorced",0.9467,2,"Medium","Low",-2.14,4,11011
"11732","Jail Inmate","Single",0.94708,3,"Medium with Override Consideration","Low",-2.66,2,11012
"11733","Jail Inmate","Single",0.93266,1,"Low","Low",-3.1,1,11013
"11734","Pretrial Defendant","Single",0.94932,3,"Medium with Override Consideration","Low",-2.48,3,11014
"11735","Jail Inmate","Significant Other",0.94722,1,"Low","Low",-2.75,2,11015
"11736","Jail Inmate","Married",0.94227,1,"Low","Low",-3.24,1,11016
"11737","Pretrial Defendant","Divorced",0.94894,1,"Low","Low",-3.45,1,11017
"11738","Pretrial Defendant","Single",0.94402,2,"Medium","Medium",-1.43,7,11018
"11739","Jail Inmate","Single",0.93159,1,"Low","Low",-3.86,1,11019
"11740","Pretrial Defendant","Single",0.94547,3,"Medium with Override Consideration","Medium",-1.39,7,11020
"11741","Pretrial Defendant","Single",0.94547,4,"High","High",-1.24,8,11020
"11742","Jail Inmate","Single",0.94236,1,"Low","Medium",-1.8,5,11021
"11743","Jail Inmate","Single",0.94307,1,"Low","Medium",-1.8,5,11021
"11744","Jail Inmate","Single",0.94517,2,"Medium","Medium",-1.79,5,11022
"11745","Jail Inmate","Single",0.9305,1,"Low","Low",-3.21,1,11023
"11746","Jail Inmate","Single",0.94834,3,"Medium with Override Consideration","Medium",-1.55,6,11024
"11747","Jail Inmate","Single",0.93293,2,"Medium","Medium",-1.64,6,11025
"11748","Jail Inmate","Single",0.94318,1,"Low","Low",-2.86,2,11026
"11749","Pretrial Defendant","Single",0.93555,1,"Low","Low",-3.48,1,11027
"11750","Jail Inmate","Single",0.94894,3,"Medium with Override Consideration","Medium",-1.88,5,11028
"11751","Jail Inmate","Single",0.9452,2,"Medium","Low",-2.75,2,11029
"11752","Jail Inmate","Single",0.93807,1,"Low","Low",-3.45,1,11030
"11753","Jail Inmate","Married",0.93919,1,"Low","Low",-3.62,1,11031
"11754","Jail Inmate","Significant Other",0.94643,1,"Low","Low",-2.87,2,11032
"11755","Pretrial Defendant","Single",0.93957,3,"Medium with Override Consideration","Medium",-1.64,6,11033
"11756","Pretrial Defendant","Single",0.94039,3,"Medium with Override Consideration","Medium",-1.64,6,11033
"11757","Pretrial Defendant","Single",0.94039,3,"Medium with Override Consideration","Medium",-1.64,6,11033
"11758","Jail Inmate","Married",0.93891,2,"Medium","Medium",-1.8,5,11034
"11759","Jail Inmate","Single",0.93943,1,"Low","Low",-3.39,1,11035
"11760","Jail Inmate","Single",0.93375,2,"Medium","Medium",-1.65,6,11036
"11761","Jail Inmate","Single",0.93116,1,"Low","Low",-2.89,2,11037
"11762","Jail Inmate","Single",0.93749,3,"Medium with Override Consideration","Medium",-1.61,6,11038
"11763","Jail Inmate","Single",0.93971,1,"Low","Low",-2.96,1,11039
"11764","Jail Inmate","Married",0.94531,1,"Low","Low",-3.56,1,11040
"11765","Jail Inmate","Separated",0.94257,1,"Low","Low",-2.68,2,11041
"11766","Pretrial Defendant","Single",0.93323,1,"Low","Low",-3.02,1,11042
"11767","Jail Inmate","Single",0.94252,4,"High","High",-1.15,8,11043
"11768","Jail Inmate","Single",0.9388,1,"Low","Low",-3.72,1,11044
"11769","Jail Inmate","Single",0.93408,1,"Low","Low",-2.17,4,11045
"11770","Pretrial Defendant","Single",0.93424,2,"Medium","Medium",-1.49,7,11046
"11771","Jail Inmate","Single",0.94033,2,"Medium","Medium",-1.44,7,11047
"11772","Jail Inmate","Married",0.93044,1,"Low","Low",-4.27,1,11048
"11773","Jail Inmate","Single",0.9423,1,"Low","Low",-2.82,2,11049
