"","arrest_date","charge_degree","days_since_compas_arrest","decile_score"
"122651",0.9317,0.85,-55,6
"122652",0.93908,0.85,-325,6
"122653",0.92881,0.85,51,6
"122654",0.92881,0.85,51,6
"122655",0.92881,0.85,51,6
"122656",0.92881,0.85,51,6
"122657",0.93058,0.85,-14,6
"122658",0.93058,0.85,-14,6
"122659",0.93058,0.85,-14,6
"122660",0.93058,0.85,-14,6
"122661",0.9317,0.85,-55,6
"122662",0.9317,0.85,-55,6
"122663",0.9317,0.85,-55,6
"122664",0.9317,0.85,-55,6
"122665",0.93908,0.85,-325,6
"122666",0.93908,0.85,-325,6
"122667",0.93908,0.85,-325,6
"122668",0.93908,0.85,-325,6
"122669",0.92881,0.85,51,6
"122670",0.92881,0.85,51,6
"122671",0.93058,0.85,-14,6
"122672",0.93058,0.85,-14,6
"122673",0.9317,0.85,-55,6
"122674",0.9317,0.85,-55,6
"122675",0.93908,0.85,-325,6
"122676",0.93908,0.85,-325,6
"122677",0.93905,0.85,-324,6
"122678",0.93905,0.6,-324,6
"122679",0.93905,0.55,-324,6
"122680",0.90979,0.85,747,6
"122681",0.9237,0.85,238,6
"122682",0.91045,0.85,723,6
"122683",0.9237,0.85,238,6
"122684",0.90979,1,747,6
"122685",0.90979,0.85,747,6
"122686",0.95629,0.9,-295,10
"122687",0.95629,0.85,-295,10
"122688",0.95629,0.6,-295,10
"122689",0.9482,0.9,1,10
"122690",0.9541,0.9,-215,10
"122691",0.95629,0.9,-295,10
"122692",0.9482,0.85,1,10
"122693",0.93831,0.9,0,3
"122694",0.93831,0.85,0,3
"122695",0.93831,0.9,0,3
"122696",0.93831,0.85,0,3
"122697",0.74598,0.9,7289,6
"122698",0.92195,0.6,848,6
"122699",0.92353,0.6,790,6
"122700",0.74874,0.85,7188,6
"122701",0.7426,0.85,7413,6
"122702",0.7426,0.55,7413,6
"122703",0.7426,0.6,7413,6
"122704",0.8295,0.35,4232,6
"122705",0.83253,0.35,4121,6
"122706",0.8295,0.55,4232,6
"122707",0.75544,0.85,6943,6
"122708",0.75544,0.55,6943,6
"122709",0.75544,0.85,6943,6
"122710",0.75544,0.35,6943,6
"122711",0.75628,0.85,6912,6
"122712",0.75628,0.6,6912,6
"122713",0.94369,1,52,6
"122714",0.78975,0.9,5687,6
"122715",0.78975,0.85,5687,6
"122716",0.93583,0.6,2,1
"122717",0.93706,0.85,-138,2
"122718",0.93706,0,-138,2
"122719",0.93706,0,-138,2
"122720",0.9014,0.4,1167,2
"122721",0.9014,0.85,1167,2
"122722",0.94807,0.55,-541,2
"122723",0.84204,0.6,3340,2
"122724",0.81991,0.6,4150,2
"122725",0.81991,0.6,4150,2
"122726",0.84204,0.55,3340,2
"122727",0.81991,0.55,4150,2
"122728",0.81991,0,4150,2
"122729",0.81991,0,4150,2
"122730",0.93326,0.85,1,2
"122731",0.93706,0.85,-138,2
"122732",0.93706,0,-138,2
"122733",0.93706,0,-138,2
"122734",0.88441,0.6,1789,2
"122735",0.9014,0.6,1167,2
"122736",0.9014,0.55,1167,2
"122737",0.88441,0.55,1789,2
"122738",0.88441,0,1789,2
"122739",0.88441,0,1789,2
"122740",0.93326,0.85,1,2
"122741",0.72571,0.85,7591,7
"122742",0.71894,0.85,7839,7
"122743",0.71894,0.6,7839,7
"122744",0.71894,0.55,7839,7
"122745",0.67326,0.9,9511,7
"122746",0.66222,0.9,9915,7
"122747",0.70276,0.85,8431,7
"122748",0.71238,0.85,8079,7
"122749",0.86723,0.85,2411,7
"122750",0.86723,0.9,2411,7
"122751",0.86723,0.9,2411,7
"122752",0.80926,0.6,4533,7
"122753",0.80926,0.85,4533,7
"122754",0.82182,0.85,4073,7
"122755",0.87168,0.9,2248,7
"122756",0.93309,0.9,0,7
"122757",0.93309,0.6,0,7
"122758",0.8592,0.9,2705,7
"122759",0.85616,0.85,2816,7
"122760",0.85616,0.6,2816,7
"122761",0.87168,0.55,2248,7
"122762",0.67326,0.85,9511,7
"122763",0.67326,0.85,9511,7
"122764",0.75055,0.85,6682,7
"122765",0.76197,0.85,6264,7
"122766",0.75055,0.85,6682,7
"122767",0.75055,0.6,6682,7
"122768",0.75055,0.6,6682,7
"122769",0.69654,0.6,8659,7
"122770",0.69654,0.85,8659,7
"122771",0.90935,0.6,1059,8
"122772",0.90591,0.85,1185,8
"122773",0.90935,0.55,1059,8
"122774",0.90591,0.55,1185,8
"122775",0.93826,0.6,1,8
"122776",0.93826,0.6,1,8
"122777",0.90591,0.85,1185,8
"122778",0.90591,0.55,1185,8
"122779",0.8969,0.85,1515,8
"122780",0.93913,1,-31,8
"122781",0.93913,1,-31,8
"122782",0.93913,1,-31,8
"122783",0.93913,0.9,-31,8
"122784",0.94757,0.9,-340,8
"122785",0.93394,0.55,159,8
"122786",0.9364,0.55,69,8
"122787",0.93913,0.55,-31,8
"122788",0.9399,0.55,-59,8
"122789",0.93689,0.55,51,8
"122790",0.90332,0.6,1280,8
"122791",0.89553,0.85,1565,8
"122792",0.93834,0.9,1,1
"122793",0.90272,0.6,1333,9
"122794",0.96178,0.85,-829,9
"122795",0.96178,0.6,-829,9
"122796",0.96178,0,-829,9
"122797",0.87671,0.9,2285,9
"122798",0.89059,0.9,1777,9
"122799",0.8952,0.9,1608,9
"122800",0.82483,0.85,4184,9
"122801",0.82603,0.85,4140,9
"122802",0.83707,0.85,3736,9
"122803",0.86488,0.85,2718,9
"122804",0.86488,0.85,2718,9
"122805",0.86611,0.85,2673,9
"122806",0.86488,0.85,2718,9
"122807",0.86488,0.6,2718,9
"122808",0.86488,0.55,2718,9
"122809",0.86488,0.55,2718,9
"122810",0.86488,0,2718,9
"122811",0.86488,0,2718,9
"122812",0.86488,0.85,2718,9
"122813",0.86094,0.9,2862,9
"122814",0.86463,0.9,2727,9
"122815",0.86488,0.9,2718,9
"122816",0.86094,0.55,2862,9
"122817",0.8646,0.85,2728,9
"122818",0.86491,0.85,2717,9
"122819",0.8646,0.6,2728,9
"122820",0.86463,0.85,2727,9
"122821",0.86491,0.85,2717,9
"122822",0.86171,0.85,2834,9
"122823",0.86463,0.6,2727,9
"122824",0.86171,0.6,2834,9
"122825",0.86171,0.85,2834,9
"122826",0.93911,0.85,1,9
"122827",0.84565,0.85,3422,9
"122828",0.84565,0.85,3422,9
"122829",0.84565,0.55,3422,9
"122830",0.84565,0.55,3422,9
"122831",0.84297,0.85,3520,9
"122832",0.84606,0.85,3407,9
"122833",0.90151,0.9,1377,9
"122834",0.90272,0.9,1333,9
"122835",0.90272,0.9,1333,9
"122836",0.90151,0.85,1377,9
"122837",0.90151,0.9,1377,9
"122838",0.90272,0.9,1333,9
"122839",0.90151,0.9,1377,9
"122840",0.90272,0.9,1333,9
"122841",0.90151,0.9,1377,9
"122842",0.90151,0.85,1377,9
"122843",0.90151,0.9,1377,9
"122844",0.93102,0.85,297,9
"122845",0.93911,0.85,1,9
"122846",0.8407,0.85,3603,9
"122847",0.8407,0.55,3603,9
"122848",0.87597,0.6,2312,9
"122849",0.87597,0.6,2312,9
"122850",0.83097,0.85,3959,9
"122851",0.83097,0.85,3959,9
"122852",0.82603,0.85,4140,9
"122853",0.90507,0.85,1495,1
"122854",0.90378,0.55,1542,1
"122855",0.90378,0,1542,1
"122856",0.90378,0.55,1542,1
"122857",0.88701,0.55,2156,1
"122858",0.88701,0,2156,1
"122859",0.93812,0.6,285,1
"122860",0.90507,0.85,1495,1
"122861",0.94427,0.9,60,1
"122862",0.94427,0.9,60,1
"122863",0.94427,0.85,60,1
"122864",0.94427,0.85,60,1
"122865",0.94427,0.85,60,1
"122866",0.94427,0.85,60,1
"122867",0.93094,0.9,1,10
"122868",0.93094,0.9,1,10
"122869",0.95492,0.6,-877,10
"122870",0.91889,0.9,442,10
"122871",0.92512,0.85,214,10
"122872",0.93094,0.85,1,10
"122873",0.91889,0.85,442,10
"122874",0.92512,0.85,214,10
"122875",0.93094,0.85,1,10
"122876",0.91889,0.85,442,10
"122877",0.92512,0.6,214,10
"122878",0.91889,0.6,442,10
"122879",0.92512,0.6,214,10
"122880",0.93094,0.6,1,10
"122881",0.93094,0.6,1,10
"122882",0.95492,0.55,-877,10
"122883",0.89605,0.6,1278,10
"122884",0.89605,0.55,1278,10
"122885",0.95162,0.85,-756,10
"122886",0.95162,0.6,-756,10
"122887",0.95162,0.55,-756,10
"122888",0.92512,0.55,214,10
"122889",0.89668,0.85,1255,10
"122890",0.89668,0.6,1255,10
"122891",0.91269,0.55,669,10
"122892",0.91269,0.6,669,10
"122893",0.94951,0.85,1,2
"122894",0.96173,0.85,-446,2
"122895",0.94951,0.9,1,2
"122896",0.94951,0.9,1,2
"122897",0.94951,0.85,1,2
"122898",0.94951,0.85,1,2
"122899",0.94951,0.85,1,2
"122900",0.96175,0.85,-447,2
"122901",0.90228,0.6,1730,2
"122902",0.96173,0.85,-446,2
"122903",0.96173,0.6,-446,2
"122904",0.94378,0.6,0,2
"122905",0.92905,0.85,83,8
"122906",0.92905,0.85,83,8
"122907",0.92905,0.55,83,8
"122908",0.92905,0.6,83,8
"122909",0.92905,0.6,83,8
"122910",0.92905,0.6,83,8
"122911",0.93129,0.85,1,8
"122912",0.93536,0.85,-148,8
"122913",0.94397,0.6,1,5
"122914",0.93968,0.85,1,1
"122915",0.94744,0.85,4,2
"122916",0.94744,0.6,4,2
"122917",0.94744,0.55,4,2
"122918",0.94744,0.55,4,2
"122919",0.94744,0.55,4,2
"122920",0.94744,0,4,2
"122921",0.94744,0.6,4,2
"122922",0.94744,0.85,4,2
"122923",0.94744,0.6,4,2
"122924",0.92965,0.9,95,3
"122925",0.92965,0.9,95,3
"122926",0.92965,0.85,95,3
"122927",0.9337,0.9,-53,3
"122928",0.89031,0.6,1697,1
"122929",0.92714,0.55,508,1
"122930",0.92714,0,508,1
"122931",0.94099,0.6,1,1
"122932",0.95487,0.6,-507,1
"122933",0.91203,0.4,1393,8
"122934",0.91419,1,1314,8
"122935",0.91203,0.6,1393,8
"122936",0.88889,0.85,2240,8
"122937",0.88889,0.85,2240,8
"122938",0.8884,0,2258,8
"122939",0.8884,0.55,2258,8
"122940",0.95369,0.55,-132,8
"122941",0.9614,0.55,-414,8
"122942",0.917,0.6,1211,8
"122943",0.917,0.85,1211,8
"122944",0.91034,0.6,1455,8
"122945",0.94987,0.85,8,8
"122946",0.91422,0.85,1313,8
"122947",0.94861,0.85,1,3
"122948",0.922,0.4,583,4
"122949",0.922,0.4,583,4
"122950",0.9379,0.9,1,4
"122951",0.94462,0.85,1,1
"122952",0.94462,0.55,1,1
"122953",0.77625,0.6,6164,1
"122954",0.8442,0.9,3677,1
"122955",0.8442,0.85,3677,1
"122956",0.94662,0.6,1,4
"122957",0.94522,0.85,1,1
"122958",0.94522,0.6,1,1
"122959",0.94522,0.6,1,1
"122960",0.94522,0,1,1
"122961",0.90591,0.85,1440,1
"122962",0.90591,0.6,1440,1
"122963",0.93605,0.55,-115,6
"122964",0.93605,0,-115,6
"122965",0.93364,0.9,-27,6
"122966",0.90812,0.9,907,6
"122967",0.90812,0.9,907,6
"122968",0.90812,0.9,907,6
"122969",0.9329,0.9,0,6
"122970",0.93635,0.9,-126,6
"122971",0.9329,0.9,0,6
"122972",0.93635,0.9,-126,6
"122973",0.9329,0.9,0,6
"122974",0.93435,0.85,-53,6
"122975",0.93635,0.85,-126,6
"122976",0.90681,0.6,955,6
"122977",0.90479,0.85,1029,6
"122978",0.90681,0.85,955,6
"122979",0.90211,0.85,1127,6
"122980",0.93288,0.9,1,6
"122981",0.93421,0.9,-48,6
"122982",0.93635,0.9,-126,6
"122983",0.93288,0.9,1,6
"122984",0.93421,0.85,-48,6
"122985",0.93635,0.85,-126,6
"122986",0.90239,0.9,1117,6
"122987",0.90479,0.9,1029,6
"122988",0.90681,0.9,955,6
"122989",0.90681,0.9,955,6
"122990",0.90239,0.9,1117,6
"122991",0.90681,0.85,955,6
"122992",0.90239,0.85,1117,6
"122993",0.90239,0.85,1117,6
"122994",0.90681,0.85,955,6
"122995",0.90239,0.55,1117,6
"122996",0.90239,0.6,1117,6
"122997",0.90239,0,1117,6
"122998",0.90239,0,1117,6
"122999",0.93605,0.85,-115,6
"123000",0.93605,0.6,-115,6
"123001",0.93605,0.55,-115,6
"123002",0.93605,0,-115,6
"123003",0.93315,0.85,0,2
"123004",0.93315,0.85,0,2
"123005",0.93315,0.6,0,2
"123006",0.93315,0.55,0,2
"123007",0.93766,0.85,1,4
"123008",0.93766,0.6,1,4
"123009",0.93766,0.6,1,4
"123010",0.79909,0.6,4902,9
"123011",0.79461,0.6,5066,9
"123012",0.79909,0.55,4902,9
"123013",0.81114,0.55,4461,9
"123014",0.79461,0.55,5066,9
"123015",0.91971,1,487,9
"123016",0.92657,1,236,9
"123017",0.91971,0.85,487,9
"123018",0.92657,0.85,236,9
"123019",0.91971,0.85,487,9
"123020",0.92657,0.85,236,9
"123021",0.92657,1,236,9
"123022",0.92657,1,236,9
"123023",0.92657,0.85,236,9
"123024",0.94492,0.6,-467,2
"123025",0.94492,0,-467,2
"123026",0.93214,0.6,1,2
"123027",0.93214,0.6,1,2
"123028",0.93214,0,1,2
"123029",0.82567,0.55,4115,6
"123030",0.86264,0.4,2762,6
"123031",0.82567,0.55,4115,6
"123032",0.82567,0.55,4115,6
"123033",0.82567,0,4115,6
"123034",0.75117,0.9,6842,6
"123035",0.77792,0.9,5863,6
"123036",0.93807,0.85,1,6
"123037",0.93807,0.85,1,6
"123038",0.86264,0.85,2762,6
"123039",0.93236,0.85,210,6
"123040",0.86264,0.6,2762,6
"123041",0.93236,0.6,210,6
"123042",0.94094,0.9,1,5
"123043",0.94094,0.6,1,5
"123044",0.93747,0.85,128,5
"123045",0.95372,0.85,-467,5
"123046",0.93747,0,128,5
"123047",0.93747,0,128,5
"123048",0.95372,0.6,-467,5
"123049",0.77994,0.9,5877,9
"123050",0.7868,0.85,5626,9
"123051",0.86518,0.6,2757,9
"123052",0.94432,0.85,0,3
"123053",0.94432,0.6,0,3
"123054",0.94432,0.6,0,3
"123055",0.94561,0.6,1,1
"123056",0.88613,0.6,1958,8
"123057",0.88613,0.35,1958,8
"123058",0.91184,0.85,1017,8
"123059",0.92381,0.6,579,8
"123060",0.92602,0.6,498,8
"123061",0.91184,0.85,1017,8
"123062",0.92381,0.6,579,8
"123063",0.92602,0.6,498,8
"123064",0.91184,0.85,1017,8
"123065",0.92381,0.6,579,8
"123066",0.91184,0.85,1017,8
"123067",0.91184,0.85,1017,8
"123068",0.92381,0.6,579,8
"123069",0.92381,0.6,579,8
"123070",0.92602,0.6,498,8
"123071",0.92602,0.6,498,8
"123072",0.92602,0.6,498,8
"123073",0.88613,0.85,1958,8
"123074",0.88613,0.55,1958,8
"123075",0.88613,0.6,1958,8
"123076",0.8269,0.9,4126,8
"123077",0.88613,0.6,1958,8
"123078",0.88613,0.85,1958,8
"123079",0.82379,0,4240,8
"123080",0.82379,0.55,4240,8
"123081",0.81144,0.85,4692,8
"123082",0.79704,0.85,5219,8
"123083",0.82379,0.55,4240,8
"123084",0.82379,0.55,4240,8
"123085",0.82379,0.55,4240,8
"123086",0.88613,0.9,1958,8
"123087",0.8269,0.9,4126,8
"123088",0.92422,0.6,564,8
"123089",0.81953,0.6,4396,8
"123090",0.9081,0.85,1154,8
"123091",0.9081,0,1154,8
"123092",0.9396,0.6,1,8
"123093",0.9081,0,1154,8
"123094",0.9081,0.85,1154,8
"123095",0.91184,0.6,1017,8
"123096",0.91184,0.6,1017,8
"123097",0.91184,0.6,1017,8
"123098",0.91184,0.6,1017,8
"123099",0.91184,0.6,1017,8
"123100",0.91184,0.6,1017,8
"123101",0.82379,0.55,4240,8
"123102",0.82379,0.55,4240,8
"123103",0.81431,0,4587,8
"123104",0.81431,0,4587,8
"123105",0.81431,0.55,4587,8
"123106",0.91405,0.55,692,5
"123107",0.94186,0.55,-326,5
"123108",0.93293,0.9,1,5
"123109",0.94186,0.9,-326,5
"123110",0.87307,0.85,2127,6
"123111",0.87411,0.85,2089,6
"123112",0.87747,0.85,1966,6
"123113",0.88326,0.85,1754,6
"123114",0.89856,0.85,1194,6
"123115",0.91872,0.6,456,6
"123116",0.91872,0.6,456,6
"123117",0.89856,0.9,1194,6
"123118",0.86422,0.9,2451,6
"123119",0.94736,0.85,-592,6
"123120",0.94736,0.85,-592,6
"123121",0.86395,0.6,2461,6
"123122",0.89856,0.85,1194,6
"123123",0.88455,0.85,1707,6
"123124",0.88326,0.85,1754,6
"123125",0.89856,0.6,1194,6
"123126",0.88326,0.6,1754,6
"123127",0.86395,0.6,2461,6
"123128",0.87747,0.4,1966,6
"123129",0.87747,0.6,1966,6
"123130",0.93118,0.6,0,6
"123131",0.91449,0.85,611,6
"123132",0.93118,0.85,0,6
"123133",0.91449,0.6,611,6
"123134",0.93118,0.6,0,6
"123135",0.91449,0.6,611,6
"123136",0.91449,0.55,611,6
"123137",0.91449,0.55,611,6
"123138",0.93118,0.55,0,6
"123139",0.91449,0,611,6
"123140",0.90944,0.6,796,6
"123141",0.95405,0.85,-335,1
"123142",0.95462,0.85,-356,1
"123143",0.95405,0.85,-335,1
"123144",0.95462,0.85,-356,1
"123145",0.95405,0.6,-335,1
"123146",0.95462,0.6,-356,1
"123147",0.95405,0.6,-335,1
"123148",0.95462,0.6,-356,1
"123149",0.94487,0.85,1,1
"123150",0.9541,0.85,-337,1
"123151",0.94487,0.6,1,1
"123152",0.9541,0.6,-337,1
"123153",0.94487,0,1,1
"123154",0.9541,0,-337,1
"123155",0.94487,0,1,1
"123156",0.94405,0.85,76,1
"123157",0.94547,1,24,1
"123158",0.87051,0.6,2768,1
"123159",0.91801,0.6,487,9
"123160",0.92023,0.6,406,9
"123161",0.91801,0.6,487,9
"123162",0.92023,0.55,406,9
"123163",0.92023,0.55,406,9
"123164",0.89567,0.85,1305,9
"123165",0.92091,0.85,381,9
"123166",0.92195,0.85,343,9
"123167",0.91113,0.85,739,9
"123168",0.91411,0.85,630,9
"123169",0.91801,0.85,487,9
"123170",0.92023,0.85,406,9
"123171",0.92195,0.85,343,9
"123172",0.92484,0.85,237,9
"123173",0.91113,0.85,739,9
"123174",0.91411,0.85,630,9
"123175",0.91184,0.6,713,9
"123176",0.91411,0.6,630,9
"123177",0.91801,0.85,487,9
"123178",0.91801,0.6,487,9
"123179",0.92023,0.85,406,9
"123180",0.92195,0.85,343,9
"123181",0.92484,0.85,237,9
"123182",0.91113,0.6,739,9
"123183",0.91113,0,739,9
"123184",0.94285,0.85,-422,9
"123185",0.94285,0.85,-422,9
"123186",0.94279,1,-420,9
"123187",0.94279,0.85,-420,9
"123188",0.94279,0.85,-420,9
"123189",0.94279,1,-420,9
"123190",0.94279,0.85,-420,9
"123191",0.91801,0.55,487,9
"123192",0.92484,0.6,237,9
"123193",0.94247,1,-408,9
"123194",0.9335,0.85,-80,9
"123195",0.94247,0.85,-408,9
"123196",0.9335,0.85,-80,9
"123197",0.94247,0.85,-408,9
"123198",0.9335,0.85,-80,9
"123199",0.94247,0.85,-408,9
"123200",0.9335,0.85,-80,9
"123201",0.94247,0.85,-408,9
"123202",0.9335,0.85,-80,9
"123203",0.9335,0.85,-80,9
"123204",0.9335,0.85,-80,9
"123205",0.9335,0.85,-80,9
"123206",0.9335,0.85,-80,9
"123207",0.9335,0.85,-80,9
"123208",0.9335,0.85,-80,9
"123209",0.9335,0.85,-80,9
"123210",0.94247,0.85,-408,9
"123211",0.94247,0.85,-408,9
"123212",0.94247,0.85,-408,9
"123213",0.94247,0.85,-408,9
"123214",0.94247,0.85,-408,9
"123215",0.94247,0.85,-408,9
"123216",0.94247,0.85,-408,9
"123217",0.94247,0.85,-408,9
"123218",0.9335,0.85,-80,9
"123219",0.9335,0.85,-80,9
"123220",0.9335,0.85,-80,9
"123221",0.9335,0.85,-80,9
"123222",0.9335,0.85,-80,9
"123223",0.9335,0.85,-80,9
"123224",0.9335,0.85,-80,9
"123225",0.9335,0.6,-80,9
"123226",0.9335,0.55,-80,9
"123227",0.9335,0.55,-80,9
"123228",0.94247,0.85,-408,9
"123229",0.94247,0.85,-408,9
"123230",0.94247,0.85,-408,9
"123231",0.94247,0.85,-408,9
"123232",0.94247,0.85,-408,9
"123233",0.94247,0.85,-408,9
"123234",0.94247,0.85,-408,9
"123235",0.94247,0.6,-408,9
"123236",0.94247,0.55,-408,9
"123237",0.94247,0.55,-408,9
"123238",0.93113,0.6,7,9
"123239",0.9335,0.6,-80,9
"123240",0.93113,0.55,7,9
"123241",0.9335,0.55,-80,9
"123242",0.92626,0.85,696,3
"123243",0.93386,0.85,418,3
"123244",0.94487,0.85,15,3
"123245",0.92626,0.85,696,3
"123246",0.92626,0.6,696,3
"123247",0.93386,0.6,418,3
"123248",0.94487,0.6,15,3
"123249",0.92626,0.6,696,3
"123250",0.93386,0.6,418,3
"123251",0.94487,0.6,15,3
"123252",0.93386,0.55,418,3
"123253",0.94746,0.55,-80,3
"123254",0.9408,0.6,164,3
"123255",0.9408,0.6,164,3
"123256",0.9408,0,164,3
"123257",0.85611,0.85,2952,8
"123258",0.93673,0.85,1,8
"123259",0.95238,0.6,-572,8
"123260",0.91367,0.85,845,8
"123261",0.91367,0,845,8
"123262",0.68449,0.85,9234,8
"123263",0.68615,0.85,9173,8
"123264",0.68449,0.85,9234,8
"123265",0.78016,0.55,5732,8
"123266",0.78016,0.55,5732,8
"123267",0.78934,1,5396,8
"123268",0.78934,0.85,5396,8
"123269",0.68615,0.85,9173,8
"123270",0.84458,0.9,3374,8
"123271",0.89922,0.6,1374,8
"123272",0.89922,0,1374,8
"123273",0.85611,0.85,2952,8
"123274",0.84595,0.85,3324,8
"123275",0.84595,0,3324,8
"123276",0.84595,0,3324,8
"123277",0.88971,0.85,1722,8
"123278",0.88971,0.85,1722,8
"123279",0.88971,0.6,1722,8
"123280",0.95181,1,-551,8
"123281",0.82109,0.85,4234,8
"123282",0.88971,0.55,1722,8
"123283",0.78934,1,5396,8
"123284",0.78934,0.85,5396,8
"123285",0.90982,0.6,986,8
"123286",0.9137,0.6,844,8
"123287",0.90982,0.6,986,8
"123288",0.87813,0.85,2492,9
"123289",0.87813,0.85,2492,9
"123290",0.87813,0.85,2492,9
"123291",0.87813,0.6,2492,9
"123292",0.87813,0.55,2492,9
"123293",0.88684,0.85,2173,9
"123294",0.8958,0.85,1845,9
"123295",0.8958,0.85,1845,9
"123296",0.88684,0.85,2173,9
"123297",0.88684,0.6,2173,9
"123298",0.8958,0.6,1845,9
"123299",0.8958,0.55,1845,9
"123300",0.88684,0.55,2173,9
"123301",0.9093,0.6,1351,9
"123302",0.8958,0.6,1845,9
"123303",0.8958,0.55,1845,9
"123304",0.8958,0,1845,9
"123305",0.87223,0.55,2708,9
"123306",0.86709,0.6,2896,9
"123307",0.87813,0.6,2492,9
"123308",0.87813,0.6,2492,9
"123309",0.86709,0.85,2896,9
"123310",0.86709,0.55,2896,9
"123311",0.86709,0.6,2896,9
"123312",0.94618,0.6,1,9
"123313",0.94438,0.85,1,2
"123314",0.94113,0.6,-133,2
"123315",0.93744,0.6,2,2
"123316",0.94113,0.6,-133,2
"123317",0.93744,0.6,2,2
"123318",0.94113,0.6,-133,2
"123319",0.93744,0.6,2,2
"123320",0.93968,1,51,2
"123321",0.94383,0.9,-101,2
"123322",0.93968,1,51,2
"123323",0.93968,0.9,51,2
"123324",0.94383,0.9,-101,2
"123325",0.93968,0.9,51,2
"123326",0.94383,0.9,-101,2
"123327",0.93968,0.85,51,2
"123328",0.93968,0.85,51,2
"123329",0.93968,0.6,51,2
"123330",0.93968,0.6,51,2
"123331",0.94383,0.85,-101,2
"123332",0.93941,0.85,1,2
"123333",0.94927,0.85,-360,2
"123334",0.95927,0.85,-804,9
"123335",0.96022,0.85,-839,9
"123336",0.94184,0.85,-166,9
"123337",0.95645,0.85,-701,9
"123338",0.91864,0.6,683,9
"123339",0.94113,0.85,-140,9
"123340",0.95645,0.85,-701,9
"123341",0.92851,0.85,322,9
"123342",0.93615,0.85,42,9
"123343",0.94115,0.85,-141,9
"123344",0.94184,0.85,-166,9
"123345",0.94288,0.85,-204,9
"123346",0.95645,0.85,-701,9
"123347",0.95965,0.85,-818,9
"123348",0.93525,0.6,75,9
"123349",0.93525,0.6,75,9
"123350",0.94656,0.6,1,1
"123351",0.90203,0.85,1740,8
"123352",0.88299,0.9,2437,8
"123353",0.88335,0.9,2424,8
"123354",0.89561,0.9,1975,8
"123355",0.90203,0.9,1740,8
"123356",0.874,0.9,2766,8
"123357",0.874,0.9,2766,8
"123358",0.874,0.55,2766,8
"123359",0.91613,0.85,1224,8
"123360",0.94954,0.85,1,8
"123361",0.91463,0.85,1279,8
"123362",0.9443,0.6,1,5
"123363",0.86105,0.03,2961,8
"123364",0.86663,0.03,2757,8
"123365",0.86425,0.85,2844,8
"123366",0.86155,0.85,2943,8
"123367",0.86155,0.6,2943,8
"123368",0.86425,0.6,2844,8
"123369",0.86155,0.6,2943,8
"123370",0.86425,0.6,2844,8
"123371",0.73473,0.9,7585,8
"123372",0.72869,0.9,7806,8
"123373",0.72869,0.6,7806,8
"123374",0.73924,0.6,7420,8
"123375",0.74385,0.9,7251,8
"123376",0.73924,0.9,7420,8
"123377",0.75973,0.4,6670,8
"123378",0.88078,0.85,2239,8
"123379",0.86439,0.85,2839,8
"123380",0.94192,0.9,1,8
"123381",0.94192,0.85,1,8
"123382",0.94192,0.6,1,8
"123383",0.89826,0.85,1599,8
"123384",0.89826,0.85,1599,8
"123385",0.89826,0.6,1599,8
"123386",0.89826,0.6,1599,8
"123387",0.85698,0.4,3110,8
"123388",0.85231,0.4,3281,8
"123389",0.96003,0.55,-418,6
"123390",0.94858,0.85,1,6
"123391",0.94858,0.6,1,6
"123392",0.93919,0.55,345,6
"123393",0.9444,0.6,1,2
"123394",0.94323,0.85,0,2
"123395",0.94323,0.85,0,2
"123396",0.94323,0.85,0,2
"123397",0.94323,0.85,0,2
"123398",0.93588,0.85,269,2
"123399",0.93309,0.85,1,2
"123400",0.93309,0.85,1,2
"123401",0.93309,0.85,1,2
"123402",0.93441,0.85,-47,2
"123403",0.93309,0.6,1,2
"123404",0.93564,1,82,3
"123405",0.93564,0.85,82,3
"123406",0.70629,0.9,8651,4
"123407",0.70356,0.9,8751,4
"123408",0.70356,0.85,8751,4
"123409",0.69334,0.9,9125,4
"123410",0.77196,0.85,6247,4
"123411",0.77915,0.85,5984,4
"123412",0.77915,0.85,5984,4
"123413",0.70629,0.9,8651,4
"123414",0.70345,0.9,8755,4
"123415",0.69124,0.85,9202,4
"123416",0.69124,1,9202,4
"123417",0.88698,0.85,2037,4
"123418",0.89854,0.85,1614,4
"123419",0.87261,0.85,2563,4
"123420",0.9361,0.85,1,4
"123421",0.90408,0.6,1173,4
"123422",0.9361,0.35,1,4
"123423",0.90408,0.6,1173,4
"123424",0.90408,0.85,1173,4
"123425",0.90408,0.55,1173,4
"123426",0.9361,0.6,1,4
"123427",0.9361,0.6,1,4
"123428",0.90408,0,1173,4
"123429",0.90408,0.85,1173,4
"123430",0.90408,0.6,1173,4
"123431",0.90408,0.6,1173,4
"123432",0.90408,0.55,1173,4
"123433",0.90408,0,1173,4
"123434",0.93378,0.6,1,2
"123435",0.94249,0.6,1,1
"123436",0.9258,0.6,612,1
"123437",0.92769,0.6,543,1
"123438",0.93695,0.4,27,3
"123439",0.93659,0.9,40,3
"123440",0.72642,0.85,7550,10
"123441",0.72642,0.6,7550,10
"123442",0.77243,0.85,5866,10
"123443",0.77112,0.85,5914,10
"123444",0.79937,1,4880,10
"123445",0.78751,1,5314,10
"123446",0.70107,0.9,8478,10
"123447",0.70107,0.85,8478,10
"123448",0.74637,0.85,6820,10
"123449",0.74637,0.6,6820,10
